datetime,energy(kWh/hh),scheduling,hour,apparentTemperature,humidity,windSpeed 
2012-12-25 00:00:00,0.1,1,0,6.49,0.92,3.74
2012-12-25 01:00:00,0.1005,1,1,6.09,0.91,4.13
2012-12-25 02:00:00,0.1005,1,2,5.72,0.9,3.87
2012-12-25 03:00:00,0.0995,1,3,5.77,0.92,3.62
2012-12-25 04:00:00,0.1,1,4,5.33,0.93,3.62
2012-12-25 05:00:00,0.1,1,5,5.36,0.94,3.55
2012-12-25 06:00:00,0.0995,1,6,5.36,0.94,3.66
2012-12-25 07:00:00,0.0985,1,7,5.51,0.93,4.28
2012-12-25 08:00:00,0.1135,1,8,4.44,0.95,4.37
2012-12-25 09:00:00,0.0985,1,9,4.62,0.92,5.55
2012-12-25 10:00:00,0.098,1,10,4.21,0.92,5.28
2012-12-25 11:00:00,0.11349999999999999,1,11,4.79,0.92,5.02
2012-12-25 12:00:00,0.101,1,12,5.17,0.95,4.3
2012-12-25 13:00:00,0.101,1,13,5.63,0.91,6.04
2012-12-25 14:00:00,0.10149999999999999,1,14,5.91,0.84,6.75
2012-12-25 15:00:00,0.116,1,15,6.04,0.84,6.33
2012-12-25 16:00:00,0.1015,1,16,6.05,0.83,6.27
2012-12-25 17:00:00,0.1005,1,17,5.45,0.85,5.98
2012-12-25 18:00:00,0.1115,1,18,4.86,0.85,5.98
2012-12-25 19:00:00,0.0955,1,19,4.72,0.83,6.16
2012-12-25 20:00:00,0.0965,1,20,4.47,0.84,5.63
2012-12-25 21:00:00,0.11199999999999999,1,21,4.66,0.82,4.75
2012-12-25 22:00:00,0.097,1,22,4.41,0.82,3.78
2012-12-25 23:00:00,0.0985,1,23,3.86,0.85,3.64
2012-12-26 00:00:00,0.11349999999999999,1,0,3.21,0.89,2.74
2012-12-26 01:00:00,0.098,1,1,3.15,0.92,2.69
2012-12-26 02:00:00,0.11299999999999999,1,2,2.64,0.92,2.57
2012-12-26 03:00:00,0.1,1,3,2.29,0.95,4.03
2012-12-26 04:00:00,0.11499999999999999,1,4,1.56,0.94,4.72
2012-12-26 05:00:00,0.11850000000000001,1,5,1.34,0.92,4.72
2012-12-26 06:00:00,0.10200000000000001,1,6,1.73,0.91,3.97
2012-12-26 07:00:00,0.11699999999999999,1,7,1.59,0.92,4.27
2012-12-26 08:00:00,0.10750000000000001,1,8,2.48,0.92,3.75
2012-12-26 09:00:00,0.1055,1,9,3.59,0.89,3.91
2012-12-26 10:00:00,0.11200000000000002,1,10,4.49,0.88,5.19
2012-12-26 11:00:00,0.0965,1,11,5.73,0.83,5.53
2012-12-26 12:00:00,0.111,1,12,6.46,0.81,5.14
2012-12-26 13:00:00,0.0965,1,13,7.08,0.81,5.38
2012-12-26 14:00:00,0.112,1,14,7.13,0.85,5.33
2012-12-26 15:00:00,0.0965,1,15,6.75,0.89,6.51
2012-12-26 16:00:00,0.096,1,16,5.44,0.95,7.11
2012-12-26 17:00:00,0.1115,1,17,6.38,0.95,6.38
2012-12-26 18:00:00,0.0975,1,18,10.18,0.9,6.13
2012-12-26 19:00:00,0.11599999999999999,1,19,6.98,0.89,6.42
2012-12-26 20:00:00,0.10200000000000001,1,20,6.05,0.87,7.34
2012-12-26 21:00:00,0.10450000000000001,1,21,5.72,0.82,7.63
2012-12-26 22:00:00,0.15,1,22,5.62,0.78,7.5
2012-12-26 23:00:00,1.3330000000000002,1,23,4.66,0.79,6.77
2012-12-27 00:00:00,0.274,0,0,4.08,0.82,6.85
2012-12-27 01:00:00,0.172,0,1,4.21,0.81,6.22
2012-12-27 02:00:00,0.157,0,2,4.31,0.83,5.81
2012-12-27 03:00:00,0.11299999999999999,0,3,4.29,0.82,5.63
2012-12-27 04:00:00,0.0995,0,4,4.16,0.85,4.36
2012-12-27 05:00:00,0.15200000000000002,0,5,4.07,0.86,4.3
2012-12-27 06:00:00,0.1005,0,6,3.74,0.86,3.76
2012-12-27 07:00:00,0.1015,0,7,4.16,0.87,4.25
2012-12-27 08:00:00,0.099,0,8,5.21,0.9,3.39
2012-12-27 09:00:00,0.1005,0,9,5.36,0.93,3.34
2012-12-27 10:00:00,0.491,0,10,5.19,0.92,4.66
2012-12-27 11:00:00,0.9015000500000001,0,11,3.77,0.92,5.62
2012-12-27 12:00:00,0.17149999999999999,0,12,4.3,0.92,5.95
2012-12-27 13:00:00,0.17049999999999998,0,13,4.36,0.91,5.58
2012-12-27 14:00:00,0.271,0,14,3.64,0.85,7.07
2012-12-27 15:00:00,0.5795,0,15,4.41,0.77,6.13
2012-12-27 16:00:00,0.23700000000000002,0,16,4.03,0.79,5.71
2012-12-27 17:00:00,0.2295,0,17,4.05,0.77,5.74
2012-12-27 18:00:00,0.2835,0,18,4.04,0.79,5.91
2012-12-27 19:00:00,0.29100000000000004,0,19,4.09,0.79,5.48
2012-12-27 20:00:00,0.7949999999999999,0,20,4.24,0.79,5.08
2012-12-27 21:00:00,0.2575,0,21,4.31,0.82,3.97
2012-12-27 22:00:00,0.2585,0,22,4.53,0.82,3.48
2012-12-27 23:00:00,0.267,0,23,5.16,0.77,2.17
2012-12-28 00:00:00,0.246,0,0,4.43,0.84,1.81
2012-12-28 01:00:00,0.2395,0,1,4.08,0.88,1.82
2012-12-28 02:00:00,0.20999999999999996,0,2,4.12,0.86,2.15
2012-12-28 03:00:00,0.11350000000000002,0,3,4.24,0.87,2.03
2012-12-28 04:00:00,0.10900000000000001,0,4,4.84,0.89,1.52
2012-12-28 05:00:00,0.10700000000000001,0,5,4.35,0.9,2.64
2012-12-28 06:00:00,0.1075,0,6,3.99,0.94,3.2
2012-12-28 07:00:00,0.0995,0,7,4.13,0.94,4.19
2012-12-28 08:00:00,0.099,0,8,4.97,0.96,4.1
2012-12-28 09:00:00,0.111,0,9,5.67,0.99,4.44
2012-12-28 10:00:00,0.116,0,10,6.99,0.96,4.73
2012-12-28 11:00:00,0.409,0,11,10.51,0.96,5.21
2012-12-28 12:00:00,0.181,0,12,11.41,0.94,5.81
2012-12-28 13:00:00,0.33899999999999997,0,13,11.91,0.91,6.46
2012-12-28 14:00:00,0.1515,0,14,11.93,0.87,6.37
2012-12-28 15:00:00,0.2,0,15,11.95,0.87,6.56
2012-12-28 16:00:00,0.308,0,16,11.92,0.88,6.74
2012-12-28 17:00:00,0.27949999999999997,0,17,11.91,0.87,6.63
2012-12-28 18:00:00,0.286,0,18,11.95,0.88,6.67
2012-12-28 19:00:00,0.248,0,19,12.28,0.85,7.13
2012-12-28 20:00:00,0.8445,0,20,12.34,0.82,7.88
2012-12-28 21:00:00,0.243,0,21,11.96,0.84,7.73
2012-12-28 22:00:00,0.2415,0,22,11.91,0.84,7.66
2012-12-28 23:00:00,0.2895,0,23,11.94,0.83,7.98
2012-12-29 00:00:00,0.23199999999999998,1,0,11.96,0.83,8.32
2012-12-29 01:00:00,0.23199999999999998,1,1,11.53,0.83,8.37
2012-12-29 02:00:00,0.26,1,2,11.85,0.81,8.47
2012-12-29 03:00:00,0.1615,1,3,11.97,0.77,8.99
2012-12-29 04:00:00,0.1315,1,4,11.93,0.76,8.93
2012-12-29 05:00:00,0.162,1,5,11.53,0.8,9.99
2012-12-29 06:00:00,0.10650000000000001,1,6,11.48,0.8,9.92
2012-12-29 07:00:00,0.10600000000000001,1,7,11.48,0.78,9.52
2012-12-29 08:00:00,0.10500000000000001,1,8,11.46,0.78,8.79
2012-12-29 09:00:00,0.13,1,9,11.33,0.78,8.72
2012-12-29 10:00:00,0.39399999999999996,1,10,11.29,0.8,9.21
2012-12-29 11:00:00,0.27249999999999996,1,11,11.29,0.81,9.28
2012-12-29 12:00:00,0.249,1,12,10.8,0.86,9.11
2012-12-29 13:00:00,0.462,1,13,10.78,0.88,9.1
2012-12-29 14:00:00,0.196,1,14,10.76,0.9,8.4
2012-12-29 15:00:00,0.173,1,15,10.07,0.89,6.62
2012-12-29 16:00:00,0.14,1,16,6.64,0.86,6.2
2012-12-29 17:00:00,0.1395,1,17,5.07,0.88,5.81
2012-12-29 18:00:00,0.1395,1,18,4.88,0.87,5.13
2012-12-29 19:00:00,0.14,1,19,4.81,0.84,5.7
2012-12-29 20:00:00,0.20800000000000002,1,20,4.44,0.86,5.26
2012-12-29 21:00:00,0.7765,1,21,4.38,0.86,5.26
2012-12-29 22:00:00,0.23399999999999999,1,22,4.38,0.83,6.48
2012-12-29 23:00:00,0.2495,1,23,3.69,0.78,6.25
2012-12-30 00:00:00,0.255,1,0,2.71,0.8,5.63
2012-12-30 01:00:00,0.242,1,1,2.48,0.8,6.15
2012-12-30 02:00:00,0.22899999999999998,1,2,1.86,0.79,6.46
2012-12-30 03:00:00,0.107,1,3,1.73,0.74,6.72
2012-12-30 04:00:00,0.10300000000000001,1,4,1.78,0.75,6.36
2012-12-30 05:00:00,0.10250000000000001,1,5,1.25,0.79,6.61
2012-12-30 06:00:00,0.1005,1,6,1.91,0.77,6.18
2012-12-30 07:00:00,0.0995,1,7,1.76,0.77,6.53
2012-12-30 08:00:00,0.105,1,8,1.39,0.79,6.17
2012-12-30 09:00:00,0.131,1,9,1.96,0.78,6.37
2012-12-30 10:00:00,0.317,1,10,2.66,0.77,7.11
2012-12-30 11:00:00,0.34500000000000003,1,11,3.7,0.73,7.49
2012-12-30 12:00:00,0.164,1,12,4.36,0.71,7.98
2012-12-30 13:00:00,0.16,1,13,5.13,0.72,7.26
2012-12-30 14:00:00,0.41050000000000003,1,14,5.26,0.74,7.13
2012-12-30 15:00:00,0.22899999999999998,1,15,6.02,0.73,6.63
2012-12-30 16:00:00,0.36650000000000005,1,16,5.99,0.74,6.8
2012-12-30 17:00:00,0.2775,1,17,6.47,0.73,6.49
2012-12-30 18:00:00,0.356,1,18,5.89,0.78,6.54
2012-12-30 19:00:00,0.487,1,19,5.95,0.8,6.84
2012-12-30 20:00:00,0.2435,1,20,6.15,0.8,6.81
2012-12-30 21:00:00,0.2365,1,21,6.68,0.8,7.46
2012-12-30 22:00:00,0.259,1,22,10.49,0.8,8.36
2012-12-30 23:00:00,0.23,1,23,10.9,0.8,8.48
2012-12-31 00:00:00,0.224,0,0,6.97,0.92,4.22
2012-12-31 01:00:00,0.173,0,1,6.92,0.9,4.03
2012-12-31 02:00:00,0.1055,0,2,6.38,0.9,4.65
2012-12-31 03:00:00,0.15800000000000003,0,3,4.87,0.89,4.47
2012-12-31 04:00:00,0.1075,0,4,4.18,0.87,4.45
2012-12-31 05:00:00,0.1085,0,5,3.37,0.85,4.56
2012-12-31 06:00:00,0.10750000000000001,0,6,1.94,0.86,4.56
2012-12-31 07:00:00,0.10650000000000001,0,7,1.43,0.88,4.08
2012-12-31 08:00:00,0.10650000000000001,0,8,0.91,0.89,3.99
2012-12-31 09:00:00,0.14350000000000002,0,9,0.88,0.88,4.14
2012-12-31 10:00:00,0.35950000000000004,0,10,2.04,0.82,4.52
2012-12-31 11:00:00,0.3035,0,11,2.8,0.77,5.7
2012-12-31 12:00:00,0.155,0,12,3.66,0.73,5.46
2012-12-31 13:00:00,0.28800000000000003,0,13,4.24,0.72,5.51
2012-12-31 14:00:00,0.167,0,14,3.74,0.68,5.74
2012-12-31 15:00:00,0.131,0,15,3.89,0.68,4.98
2012-12-31 16:00:00,0.1245,0,16,3.34,0.73,4.2
2012-12-31 17:00:00,0.257,0,17,3.14,0.74,4.37
2012-12-31 18:00:00,0.235,0,18,2.39,0.76,4.71
2012-12-31 19:00:00,0.22749999999999998,0,19,1.29,0.8,5.22
2012-12-31 20:00:00,0.72,0,20,2.34,0.77,4.86
2012-12-31 21:00:00,0.23399999999999999,0,21,2.03,0.79,4.48
2012-12-31 22:00:00,0.2415,0,22,2.11,0.8,4.03
2012-12-31 23:00:00,0.23249999999999998,0,23,1.17,0.84,4.0
2013-01-01 00:00:00,0.22999999999999998,1,0,3.66,0.73,5.46
2013-01-01 01:00:00,0.213,1,1,4.24,0.72,5.51
2013-01-01 02:00:00,0.2055,1,2,3.74,0.68,5.74
2013-01-01 03:00:00,0.1975,1,3,3.89,0.68,4.98
2013-01-01 04:00:00,0.1105,1,4,3.34,0.73,4.2
2013-01-01 05:00:00,0.10300000000000001,1,5,3.14,0.74,4.37
2013-01-01 06:00:00,0.10300000000000001,1,6,2.39,0.76,4.71
2013-01-01 07:00:00,0.1085,1,7,1.29,0.8,5.22
2013-01-01 08:00:00,0.108,1,8,2.34,0.77,4.86
2013-01-01 09:00:00,0.108,1,9,2.03,0.79,4.48
2013-01-01 10:00:00,0.1,1,10,2.11,0.8,4.03
2013-01-01 11:00:00,0.121,1,11,1.17,0.84,4.0
2013-01-01 12:00:00,0.6505000000000001,1,12,0.55,0.87,4.15
2013-01-01 13:00:00,0.17049999999999998,1,13,0.68,0.88,3.8
2013-01-01 14:00:00,0.29700000000000004,1,14,0.36,0.91,3.25
2013-01-01 15:00:00,0.129,1,15,0.5,0.91,2.97
2013-01-01 16:00:00,0.152,1,16,0.23,0.94,3.37
2013-01-01 17:00:00,0.29200000000000004,1,17,0.48,0.91,3.06
2013-01-01 18:00:00,0.2555,1,18,0.66,0.92,3.05
2013-01-01 19:00:00,0.23349999999999999,1,19,1.68,0.91,3.17
2013-01-01 20:00:00,0.7294999999999999,1,20,2.35,0.89,3.1
2013-01-01 21:00:00,0.271,1,21,3.15,0.88,3.02
2013-01-01 22:00:00,0.256,1,22,3.49,0.87,3.52
2013-01-01 23:00:00,0.2555,1,23,4.38,0.84,3.4
2013-01-02 00:00:00,0.232,0,0,0.55,0.87,4.15
2013-01-02 01:00:00,0.3135,0,1,0.68,0.88,3.8
2013-01-02 02:00:00,0.245,0,2,0.36,0.91,3.25
2013-01-02 03:00:00,0.1915,0,3,0.5,0.91,2.97
2013-01-02 04:00:00,0.11049999999999999,0,4,0.23,0.94,3.37
2013-01-02 05:00:00,0.1085,0,5,0.48,0.91,3.06
2013-01-02 06:00:00,0.105,0,6,0.66,0.92,3.05
2013-01-02 07:00:00,0.0985,0,7,1.68,0.91,3.17
2013-01-02 08:00:00,0.10749999999999998,0,8,2.35,0.89,3.1
2013-01-02 09:00:00,0.347,0,9,3.15,0.88,3.02
2013-01-02 10:00:00,0.496,0,10,3.49,0.87,3.52
2013-01-02 11:00:00,0.397,0,11,4.38,0.84,3.4
2013-01-02 12:00:00,0.20199999999999999,0,12,4.91,0.83,3.41
2013-01-02 13:00:00,0.178,0,13,5.03,0.87,4.0
2013-01-02 14:00:00,0.121,0,14,4.73,0.93,4.48
2013-01-02 15:00:00,0.3655,0,15,5.04,0.98,4.14
2013-01-02 16:00:00,0.74849995,0,16,5.73,0.96,4.04
2013-01-02 17:00:00,0.332,0,17,6.27,0.96,4.52
2013-01-02 18:00:00,0.371,0,18,6.92,0.96,4.85
2013-01-02 19:00:00,0.2025,0,19,7.52,0.96,4.74
2013-01-02 20:00:00,0.614,0,20,10.33,0.94,4.74
2013-01-02 21:00:00,0.245,0,21,10.51,0.95,4.73
2013-01-02 22:00:00,0.26849999999999996,0,22,10.82,0.93,4.15
2013-01-02 23:00:00,0.25,0,23,10.77,0.93,4.11
2013-01-03 00:00:00,0.2175,0,0,10.69,0.91,4.78
2013-01-03 01:00:00,0.215,0,1,10.31,0.94,4.18
2013-01-03 02:00:00,0.22,0,2,10.27,0.93,4.33
2013-01-03 03:00:00,0.1695,0,3,10.28,0.94,4.27
2013-01-03 04:00:00,0.107,0,4,10.19,0.93,3.95
2013-01-03 05:00:00,0.1,0,5,7.77,0.96,3.82
2013-01-03 06:00:00,0.1,0,6,7.31,0.94,4.81
2013-01-03 07:00:00,0.1,0,7,7.07,0.94,5.21
2013-01-03 08:00:00,0.1105,0,8,7.28,0.95,4.94
2013-01-03 09:00:00,0.109,0,9,10.13,0.94,4.49
2013-01-03 10:00:00,0.2705,0,10,10.26,0.9,4.6
2013-01-03 11:00:00,0.1735,0,11,10.42,0.9,4.77
2013-01-03 12:00:00,0.24050000000000002,0,12,10.92,0.9,4.02
2013-01-03 13:00:00,0.1735,0,13,11.41,0.87,4.3
2013-01-03 14:00:00,0.1755,0,14,11.39,0.87,4.49
2013-01-03 15:00:00,0.1185,0,15,11.38,0.87,4.29
2013-01-03 16:00:00,0.1555,0,16,10.86,0.89,4.07
2013-01-03 17:00:00,0.367,0,17,10.42,0.92,3.73
2013-01-03 18:00:00,0.2455,0,18,10.71,0.9,3.75
2013-01-03 19:00:00,0.22649999999999998,0,19,10.69,0.88,4.85
2013-01-03 20:00:00,0.6815,0,20,10.79,0.9,4.48
2013-01-03 21:00:00,0.237,0,21,10.85,0.89,4.37
2013-01-03 22:00:00,0.2615,0,22,11.21,0.87,3.92
2013-01-03 23:00:00,0.262,0,23,10.84,0.89,4.57
2013-01-04 00:00:00,0.26,1,0,10.79,0.87,4.76
2013-01-04 01:00:00,0.29000000000000004,1,1,10.28,0.87,4.75
2013-01-04 02:00:00,0.24350000000000002,1,2,10.2,0.87,4.41
2013-01-04 03:00:00,0.249,1,3,7.54,0.86,4.56
2013-01-04 04:00:00,0.25,1,4,7.29,0.86,4.97
2013-01-04 05:00:00,0.11100000000000002,1,5,7.43,0.86,4.61
2013-01-04 06:00:00,0.10250000000000001,1,6,7.08,0.84,5.44
2013-01-04 07:00:00,0.10200000000000001,1,7,7.13,0.82,4.74
2013-01-04 08:00:00,0.1005,1,8,7.31,0.82,4.38
2013-01-04 09:00:00,0.11,1,9,6.98,0.81,4.36
2013-01-04 10:00:00,0.1295,1,10,7.42,0.79,4.22
2013-01-04 11:00:00,0.28,1,11,7.51,0.8,4.43
2013-01-04 12:00:00,0.1055,1,12,7.11,0.79,5.3
2013-01-04 13:00:00,0.10300000000000001,1,13,7.41,0.83,4.97
2013-01-04 14:00:00,0.099,1,14,10.15,0.81,4.94
2013-01-04 15:00:00,0.0985,1,15,10.17,0.84,4.11
2013-01-04 16:00:00,0.10200000000000001,1,16,7.94,0.86,3.5
2013-01-04 17:00:00,0.479,1,17,7.81,0.87,3.55
2013-01-04 18:00:00,0.214,1,18,7.82,0.87,3.33
2013-01-04 19:00:00,0.2145,1,19,7.58,0.88,3.57
2013-01-04 20:00:00,0.6315,1,20,7.15,0.93,3.37
2013-01-04 21:00:00,0.227,1,21,7.09,0.91,3.55
2013-01-04 22:00:00,0.2015,1,22,6.46,0.93,3.69
2013-01-04 23:00:00,0.225,1,23,5.7,0.94,4.1
2013-01-05 00:00:00,0.2015,1,0,5.76,0.94,3.86
2013-01-05 01:00:00,0.1985,1,1,5.91,0.94,3.53
2013-01-05 02:00:00,0.1975,1,2,5.88,0.94,3.53
2013-01-05 03:00:00,0.162,1,3,5.93,0.94,3.5
2013-01-05 04:00:00,0.10900000000000001,1,4,6.16,0.94,3.09
2013-01-05 05:00:00,0.11249999999999999,1,5,6.55,0.94,2.6
2013-01-05 06:00:00,0.108,1,6,6.56,0.97,2.59
2013-01-05 07:00:00,0.0975,1,7,7.44,1.0,1.61
2013-01-05 08:00:00,0.098,1,8,8.04,0.96,1.61
2013-01-05 09:00:00,0.1145,1,9,7.44,0.99,2.37
2013-01-05 10:00:00,0.3175,1,10,7.77,0.97,2.62
2013-01-05 11:00:00,0.3075,1,11,8.24,0.93,3.05
2013-01-05 12:00:00,0.182,1,12,10.32,0.89,3.88
2013-01-05 13:00:00,0.138,1,13,10.45,0.86,4.51
2013-01-05 14:00:00,0.111,1,14,10.66,0.85,4.9
2013-01-05 15:00:00,0.5525,1,15,10.28,0.87,4.09
