,datetime,hour,scheduling,acorn,apparentTemperature,humidity,windSpeed 
2412,2013-01-21 14:00:00,2,0,1,-0.44,0.78,1.52
2413,2013-01-21 15:00:00,2,0,1,1.08,0.74,1.29
2414,2013-01-21 16:00:00,3,0,1,0.42,0.83,1.25
2415,2013-01-21 17:00:00,3,0,1,-0.21,0.89,1.19
2416,2013-01-21 18:00:00,3,0,1,-2.31,0.88,1.39
2417,2013-01-21 19:00:00,3,0,1,-1.09,0.92,1.34
2418,2013-01-21 20:00:00,3,0,1,-0.72,0.91,1.06
2419,2013-01-21 21:00:00,3,0,1,-2.99,0.92,1.69
2420,2013-01-21 22:00:00,2,0,1,-3.55,0.92,1.61
2421,2013-01-21 23:00:00,2,0,1,-4.23,0.95,1.63
2422,2013-01-22 00:00:00,1,0,1,-2.21,0.92,0.69
2423,2013-01-22 01:00:00,1,0,1,-3.09,0.93,1.07
2424,2013-01-22 02:00:00,1,0,1,-3.7,0.95,0.5
2425,2013-01-22 03:00:00,1,0,1,-3.73,0.98,0.75
2426,2013-01-22 04:00:00,1,0,1,-2.83,0.96,0.61
2427,2013-01-22 05:00:00,1,0,1,-5.09,0.96,1.37
2428,2013-01-22 06:00:00,1,0,1,-2.12,0.96,1.2
2429,2013-01-22 07:00:00,2,0,1,-3.34,0.96,1.43
2430,2013-01-22 08:00:00,2,0,1,-3.99,0.99,2.06
2431,2013-01-22 09:00:00,2,0,1,-3.59,0.97,2.6
2432,2013-01-22 10:00:00,2,0,1,-3.02,0.97,2.83
2433,2013-01-22 11:00:00,2,0,1,-1.85,0.96,2.9
2434,2013-01-22 12:00:00,2,0,1,-1.59,0.92,3.61
2435,2013-01-22 13:00:00,2,0,1,-1.43,0.9,4.12
2436,2013-01-22 14:00:00,2,0,1,-1.7,0.88,4.82
2437,2013-01-22 15:00:00,2,0,1,-1.77,0.84,4.96
2438,2013-01-22 16:00:00,3,0,1,-1.65,0.74,5.51
2439,2013-01-22 17:00:00,3,0,1,-2.12,0.75,5.65
2440,2013-01-22 18:00:00,3,0,1,-1.98,0.75,6.15
2441,2013-01-22 19:00:00,3,0,1,-2.53,0.79,6.15
2442,2013-01-22 20:00:00,3,0,1,-2.51,0.81,5.92
2443,2013-01-22 21:00:00,3,0,1,-2.51,0.77,6.3
2444,2013-01-22 22:00:00,2,0,1,-1.97,0.76,6.2
2445,2013-01-22 23:00:00,2,0,1,-1.9,0.77,6.07
2446,2013-01-23 00:00:00,1,0,1,-1.51,0.8,5.23
2447,2013-01-23 01:00:00,1,0,1,-1.88,0.82,4.89
2448,2013-01-23 02:00:00,1,0,1,-1.81,0.82,4.79
2449,2013-01-23 03:00:00,1,0,1,-1.79,0.82,4.64
2450,2013-01-23 04:00:00,1,0,1,-1.71,0.82,4.43
2451,2013-01-23 05:00:00,1,0,1,-2.07,0.82,4.23
2452,2013-01-23 06:00:00,1,0,1,-2.01,0.83,4.01
2453,2013-01-23 07:00:00,2,0,1,-1.97,0.82,3.9
2454,2013-01-23 08:00:00,2,0,1,-2.28,0.85,3.55
2455,2013-01-23 09:00:00,2,0,1,-1.71,0.83,3.41
2456,2013-01-23 10:00:00,2,0,1,-1.63,0.82,3.55
2457,2013-01-23 11:00:00,2,0,1,-1.91,0.82,3.99
2458,2013-01-23 12:00:00,2,0,1,-1.76,0.82,3.86
2459,2013-01-23 13:00:00,2,0,1,-1.4,0.82,3.86
2460,2013-01-23 14:00:00,2,0,1,-1.49,0.85,4.05
2461,2013-01-23 15:00:00,2,0,1,-1.71,0.81,4.39
2462,2013-01-23 16:00:00,3,0,1,-1.94,0.81,4.72
2463,2013-01-23 17:00:00,3,0,1,-2.04,0.84,4.23
2464,2013-01-23 18:00:00,3,0,1,-2.03,0.83,4.08
2465,2013-01-23 19:00:00,3,0,1,-2.0,0.83,4.04
2466,2013-01-23 20:00:00,3,0,1,-2.47,0.8,4.78
2467,2013-01-23 21:00:00,3,0,1,-1.88,0.78,4.58
2468,2013-01-23 22:00:00,2,0,1,-2.1,0.81,4.95
2469,2013-01-23 23:00:00,2,0,1,-2.34,0.83,4.42
2470,2013-01-24 00:00:00,1,0,1,-2.49,0.85,3.9
2471,2013-01-24 01:00:00,1,0,1,-2.03,0.85,3.2
2472,2013-01-24 02:00:00,1,0,1,-1.62,0.86,2.65
2473,2013-01-24 03:00:00,1,0,1,-1.94,0.89,2.97
2474,2013-01-24 04:00:00,1,0,1,-1.84,0.86,2.79
2475,2013-01-24 05:00:00,1,0,1,-1.72,0.84,2.67
2476,2013-01-24 06:00:00,1,0,1,-1.8,0.84,2.75
2477,2013-01-24 07:00:00,2,0,1,-1.74,0.84,2.67
2478,2013-01-24 08:00:00,2,0,1,-1.52,0.82,2.89
2479,2013-01-24 09:00:00,2,0,1,-1.47,0.82,2.9
2480,2013-01-24 10:00:00,2,0,1,-1.71,0.81,3.29
2481,2013-01-24 11:00:00,2,0,1,-1.48,0.8,3.17
2482,2013-01-24 12:00:00,2,0,1,-1.31,0.79,3.03
2483,2013-01-24 13:00:00,2,0,1,-1.41,0.74,3.25
2484,2013-01-24 14:00:00,2,0,1,-0.64,0.72,2.7
2485,2013-01-24 15:00:00,2,0,1,0.01,0.7,2.12
2486,2013-01-24 16:00:00,3,0,1,0.66,0.68,1.55
2487,2013-01-24 17:00:00,3,0,1,2.08,0.69,1.13
2488,2013-01-24 18:00:00,3,0,1,1.71,0.71,1.23
2489,2013-01-24 19:00:00,3,0,1,1.56,0.73,0.9
2490,2013-01-24 20:00:00,3,0,1,1.5,0.74,0.32
2491,2013-01-24 21:00:00,3,0,1,1.12,0.77,0.85
2492,2013-01-24 22:00:00,2,0,1,1.02,0.76,0.57
2493,2013-01-24 23:00:00,2,0,1,-0.11,0.81,0.38
2494,2013-01-25 00:00:00,1,0,1,-0.78,0.86,0.39
2495,2013-01-25 01:00:00,1,0,1,-1.19,0.88,0.56
2496,2013-01-25 02:00:00,1,0,1,-0.89,0.88,0.45
2497,2013-01-25 03:00:00,1,0,1,-0.2,0.86,0.42
2498,2013-01-25 04:00:00,1,0,1,0.28,0.81,0.5
2499,2013-01-25 05:00:00,1,0,1,0.75,0.78,1.22
2500,2013-01-25 06:00:00,1,0,1,0.81,0.74,1.17
2501,2013-01-25 07:00:00,2,0,1,-1.06,0.73,1.72
2502,2013-01-25 08:00:00,2,0,1,-1.63,0.73,2.31
2503,2013-01-25 09:00:00,2,0,1,-2.05,0.73,2.82
2504,2013-01-25 10:00:00,2,0,1,-2.02,0.73,3.05
2505,2013-01-25 11:00:00,2,0,1,-1.68,0.75,3.33
2506,2013-01-25 12:00:00,2,0,1,-1.89,0.76,3.74
2507,2013-01-25 13:00:00,2,0,1,-2.19,0.74,4.28
2508,2013-01-25 14:00:00,2,0,1,-2.73,0.74,4.97
2509,2013-01-25 15:00:00,2,0,1,-3.37,0.77,5.11
2510,2013-01-25 16:00:00,3,0,1,-3.99,0.78,4.98
2511,2013-01-25 17:00:00,3,0,1,-4.07,0.79,4.99
2512,2013-01-25 18:00:00,3,0,1,-3.87,0.8,4.63
2513,2013-01-25 19:00:00,3,0,1,-3.46,0.83,4.56
2514,2013-01-25 20:00:00,3,0,1,-3.09,0.85,5.12
2515,2013-01-25 21:00:00,3,0,1,-2.3,0.86,5.96
2516,2013-01-25 22:00:00,2,0,1,-1.67,0.85,6.02
2517,2013-01-25 23:00:00,2,0,1,-1.71,0.84,5.97
2518,2013-01-26 00:00:00,1,1,1,-1.72,0.89,5.79
2519,2013-01-26 01:00:00,1,1,1,-2.16,0.92,5.52
2520,2013-01-26 02:00:00,1,1,1,-1.92,0.9,4.96
2521,2013-01-26 03:00:00,1,1,1,-1.49,0.9,4.27
2522,2013-01-26 04:00:00,1,1,1,-0.26,0.93,2.67
2523,2013-01-26 05:00:00,1,1,1,0.42,0.96,2.11
2524,2013-01-26 06:00:00,1,1,1,0.34,0.96,2.73
2525,2013-01-26 07:00:00,2,1,1,-0.17,0.99,3.37
2526,2013-01-26 08:00:00,2,1,1,-1.22,0.95,3.77
2527,2013-01-26 09:00:00,2,1,1,-0.47,0.95,3.63
2528,2013-01-26 10:00:00,2,1,1,1.02,0.91,3.98
2529,2013-01-26 11:00:00,2,1,1,2.5,0.82,4.39
2530,2013-01-26 12:00:00,2,1,1,3.68,0.75,4.62
2531,2013-01-26 13:00:00,2,1,1,4.36,0.72,4.72
2532,2013-01-26 14:00:00,2,1,1,4.54,0.72,4.57
2533,2013-01-26 15:00:00,2,1,1,4.69,0.74,4.0
2534,2013-01-26 16:00:00,3,1,1,4.15,0.76,3.97
2535,2013-01-26 17:00:00,3,1,1,3.98,0.78,3.76
2536,2013-01-26 18:00:00,3,1,1,3.18,0.83,4.29
2537,2013-01-26 19:00:00,3,1,1,3.16,0.85,5.02
2538,2013-01-26 20:00:00,3,1,1,4.14,0.86,5.86
2539,2013-01-26 21:00:00,3,1,1,3.83,0.89,6.8
2540,2013-01-26 22:00:00,2,1,1,3.59,0.86,7.27
2541,2013-01-26 23:00:00,2,1,1,3.78,0.86,7.09
2542,2013-01-27 00:00:00,1,1,1,3.64,0.86,7.6
2543,2013-01-27 01:00:00,1,1,1,3.52,0.9,7.85
2544,2013-01-27 02:00:00,1,1,1,3.63,0.93,7.85
2545,2013-01-27 03:00:00,1,1,1,4.26,0.94,7.67
2546,2013-01-27 04:00:00,1,1,1,5.02,0.93,7.8
2547,2013-01-27 05:00:00,1,1,1,5.92,0.94,7.52
2548,2013-01-27 06:00:00,1,1,1,6.4,0.93,8.24
2549,2013-01-27 07:00:00,2,1,1,10.26,0.92,7.06
2550,2013-01-27 08:00:00,2,1,1,6.76,0.91,6.73
2551,2013-01-27 09:00:00,2,1,1,5.76,0.79,7.53
2552,2013-01-27 10:00:00,2,1,1,5.25,0.69,8.7
2553,2013-01-27 11:00:00,2,1,1,5.52,0.63,9.73
2554,2013-01-27 12:00:00,2,1,1,5.5,0.59,8.99
2555,2013-01-27 13:00:00,2,1,1,5.86,0.55,9.37
2556,2013-01-27 14:00:00,2,1,1,5.81,0.55,8.65
2557,2013-01-27 15:00:00,2,1,1,5.42,0.57,7.91
2558,2013-01-27 16:00:00,3,1,1,5.01,0.63,6.54
2559,2013-01-27 17:00:00,3,1,1,2.95,0.69,6.2
2560,2013-01-27 18:00:00,3,1,1,1.76,0.78,5.63
2561,2013-01-27 19:00:00,3,1,1,1.92,0.78,5.28
2562,2013-01-27 20:00:00,3,1,1,2.13,0.75,5.22
2563,2013-01-27 21:00:00,3,1,1,1.99,0.74,5.7
2564,2013-01-27 22:00:00,2,1,1,1.87,0.76,4.79
2565,2013-01-27 23:00:00,2,1,1,1.49,0.8,4.04
2566,2013-01-28 00:00:00,1,0,1,1.39,0.84,3.38
2567,2013-01-28 01:00:00,1,0,1,1.57,0.86,3.72
2568,2013-01-28 02:00:00,1,0,1,1.32,0.83,4.29
2569,2013-01-28 03:00:00,1,0,1,1.1,0.83,4.35
2570,2013-01-28 04:00:00,1,0,1,0.19,0.85,4.09
2571,2013-01-28 05:00:00,1,0,1,-0.68,0.85,4.68
2572,2013-01-28 06:00:00,1,0,1,-0.42,0.88,4.08
2573,2013-01-28 07:00:00,2,0,1,-0.33,0.88,3.63
2574,2013-01-28 08:00:00,2,0,1,-0.5,0.89,3.91
2575,2013-01-28 09:00:00,2,0,1,0.25,0.85,4.22
2576,2013-01-28 10:00:00,2,0,1,1.81,0.82,4.82
2577,2013-01-28 11:00:00,2,0,1,3.27,0.77,4.88
2578,2013-01-28 12:00:00,2,0,1,4.03,0.74,6.14
2579,2013-01-28 13:00:00,2,0,1,4.56,0.77,6.51
2580,2013-01-28 14:00:00,2,0,1,4.85,0.78,7.58
2581,2013-01-28 15:00:00,2,0,1,4.23,0.85,8.39
2582,2013-01-28 16:00:00,3,0,1,4.42,0.83,9.51
2583,2013-01-28 17:00:00,3,0,1,4.22,0.88,10.63
2584,2013-01-28 18:00:00,3,0,1,4.49,0.93,10.08
2585,2013-01-28 19:00:00,3,0,1,5.49,0.93,9.33
2586,2013-01-28 20:00:00,3,0,1,10.28,0.89,8.05
2587,2013-01-28 21:00:00,3,0,1,10.34,0.81,7.32
2588,2013-01-28 22:00:00,2,0,1,10.5,0.85,6.94
2589,2013-01-28 23:00:00,2,0,1,10.54,0.82,7.29
2590,2013-01-29 00:00:00,1,0,1,10.92,0.8,7.29
2591,2013-01-29 01:00:00,1,0,1,10.94,0.79,7.68
2592,2013-01-29 02:00:00,1,0,1,10.92,0.78,7.61
2593,2013-01-29 03:00:00,1,0,1,10.47,0.85,6.54
2594,2013-01-29 04:00:00,1,0,1,10.23,0.86,6.16
2595,2013-01-29 05:00:00,1,0,1,7.09,0.92,5.51
2596,2013-01-29 06:00:00,1,0,1,7.35,0.92,4.87
2597,2013-01-29 07:00:00,2,0,1,7.81,0.93,4.25
2598,2013-01-29 08:00:00,2,0,1,10.51,0.93,4.65
2599,2013-01-29 09:00:00,2,0,1,11.48,0.93,5.11
2600,2013-01-29 10:00:00,2,0,1,12.37,0.91,6.21
2601,2013-01-29 11:00:00,2,0,1,12.58,0.9,6.53
2602,2013-01-29 12:00:00,2,0,1,12.96,0.88,7.2
2603,2013-01-29 13:00:00,2,0,1,13.01,0.91,7.28
2604,2013-01-29 14:00:00,2,0,1,13.06,0.9,7.81
2605,2013-01-29 15:00:00,2,0,1,13.09,0.9,8.07
2606,2013-01-29 16:00:00,3,0,1,13.08,0.9,8.83
2607,2013-01-29 17:00:00,3,0,1,13.04,0.87,9.54
2608,2013-01-29 18:00:00,3,0,1,12.67,0.91,8.83
2609,2013-01-29 19:00:00,3,0,1,12.62,0.9,9.14
2610,2013-01-29 20:00:00,3,0,1,12.89,0.88,9.36
2611,2013-01-29 21:00:00,3,0,1,12.53,0.9,9.36
2612,2013-01-29 22:00:00,2,0,1,12.44,0.91,8.48
2613,2013-01-29 23:00:00,2,0,1,12.49,0.9,7.85
2614,2013-01-30 00:00:00,1,0,1,12.56,0.9,8.2
2615,2013-01-30 01:00:00,1,0,1,12.49,0.93,8.12
2616,2013-01-30 02:00:00,1,0,1,12.08,0.93,7.83
2617,2013-01-30 03:00:00,1,0,1,12.03,0.93,7.63
2618,2013-01-30 04:00:00,1,0,1,10.82,0.94,5.7
2619,2013-01-30 05:00:00,1,0,1,7.02,0.95,4.28
2620,2013-01-30 06:00:00,1,0,1,6.8,0.95,4.39
2621,2013-01-30 07:00:00,2,0,1,5.48,0.94,5.3
2622,2013-01-30 08:00:00,2,0,1,5.77,0.91,6.31
2623,2013-01-30 09:00:00,2,0,1,6.23,0.88,6.75
2624,2013-01-30 10:00:00,2,0,1,10.27,0.8,7.91
2625,2013-01-30 11:00:00,2,0,1,10.78,0.76,8.42
2626,2013-01-30 12:00:00,2,0,1,11.26,0.66,9.44
2627,2013-01-30 13:00:00,2,0,1,11.28,0.61,10.53
2628,2013-01-30 14:00:00,2,0,1,11.01,0.58,10.55
2629,2013-01-30 15:00:00,2,0,1,10.93,0.56,10.14
2630,2013-01-30 16:00:00,3,0,1,10.68,0.55,10.78
2631,2013-01-30 17:00:00,3,0,1,5.89,0.58,10.14
2632,2013-01-30 18:00:00,3,0,1,5.66,0.61,10.23
2633,2013-01-30 19:00:00,3,0,1,4.97,0.64,9.91
2634,2013-01-30 20:00:00,3,0,1,4.73,0.67,8.42
2635,2013-01-30 21:00:00,3,0,1,4.26,0.71,7.41
2636,2013-01-30 22:00:00,2,0,1,4.31,0.71,7.01
2637,2013-01-30 23:00:00,2,0,1,3.86,0.73,6.64
2638,2013-01-31 00:00:00,1,0,1,3.29,0.78,6.83
2639,2013-01-31 01:00:00,1,0,1,3.97,0.76,6.42
2640,2013-01-31 02:00:00,1,0,1,3.68,0.79,5.77
2641,2013-01-31 03:00:00,1,0,1,4.02,0.83,6.17
2642,2013-01-31 04:00:00,1,0,1,4.6,0.83,6.79
2643,2013-01-31 05:00:00,1,0,1,5.44,0.78,8.38
2644,2013-01-31 06:00:00,1,0,1,5.86,0.79,8.97
2645,2013-01-31 07:00:00,2,0,1,4.96,0.91,8.29
2646,2013-01-31 08:00:00,2,0,1,5.36,0.87,7.13
2647,2013-01-31 09:00:00,2,0,1,5.92,0.81,7.36
2648,2013-01-31 10:00:00,2,0,1,6.2,0.74,8.34
2649,2013-01-31 11:00:00,2,0,1,4.76,0.77,9.83
2650,2013-01-31 12:00:00,2,0,1,5.97,0.71,9.63
2651,2013-01-31 13:00:00,2,0,1,5.17,0.76,9.79
2652,2013-01-31 14:00:00,2,0,1,6.2,0.66,9.72
2653,2013-01-31 15:00:00,2,0,1,6.33,0.64,8.61
2654,2013-01-31 16:00:00,3,0,1,6.38,0.59,7.65
2655,2013-01-31 17:00:00,3,0,1,6.22,0.63,7.64
2656,2013-01-31 18:00:00,3,0,1,5.67,0.64,7.25
2657,2013-01-31 19:00:00,3,0,1,5.37,0.68,6.63
2658,2013-01-31 20:00:00,3,0,1,4.99,0.7,6.02
2659,2013-01-31 21:00:00,3,0,1,5.23,0.71,6.44
2660,2013-01-31 22:00:00,2,0,1,4.92,0.76,5.61
2661,2013-01-31 23:00:00,2,0,1,4.73,0.76,6.12
2662,2013-02-01 00:00:00,1,0,1,4.74,0.77,5.91
2663,2013-02-01 01:00:00,1,0,1,4.96,0.79,5.43
2664,2013-02-01 02:00:00,1,0,1,5.33,0.8,4.47
2665,2013-02-01 03:00:00,1,0,1,4.93,0.83,5.13
2666,2013-02-01 04:00:00,1,0,1,3.93,0.88,3.89
2667,2013-02-01 05:00:00,1,0,1,4.31,0.93,2.74
2668,2013-02-01 06:00:00,1,0,1,4.31,0.93,2.61
2669,2013-02-01 07:00:00,2,0,1,3.68,0.95,2.15
2670,2013-02-01 08:00:00,2,0,1,3.84,0.95,1.82
2671,2013-02-01 09:00:00,2,0,1,3.01,0.93,2.19
2672,2013-02-01 10:00:00,2,0,1,2.7,0.95,2.53
2673,2013-02-01 11:00:00,2,0,1,2.56,0.88,3.42
2674,2013-02-01 12:00:00,2,0,1,3.24,0.87,3.44
2675,2013-02-01 13:00:00,2,0,1,4.39,0.81,3.54
2676,2013-02-01 14:00:00,2,0,1,4.19,0.77,4.07
2677,2013-02-01 15:00:00,2,0,1,4.63,0.74,4.18
2678,2013-02-01 16:00:00,3,0,1,4.17,0.75,3.81
2679,2013-02-01 17:00:00,3,0,1,3.56,0.8,2.81
2680,2013-02-01 18:00:00,3,0,1,3.75,0.81,2.22
2681,2013-02-01 19:00:00,3,0,1,3.04,0.86,1.95
2682,2013-02-01 20:00:00,3,0,1,3.5,0.87,1.81
2683,2013-02-01 21:00:00,3,0,1,2.49,0.89,1.91
2684,2013-02-01 22:00:00,2,0,1,3.02,0.87,2.19
2685,2013-02-01 23:00:00,2,0,1,2.59,0.87,2.6
2686,2013-02-02 00:00:00,1,1,1,1.9,0.87,3.69
2687,2013-02-02 01:00:00,1,1,1,1.55,0.84,4.68
2688,2013-02-02 02:00:00,1,1,1,1.72,0.81,5.72
2689,2013-02-02 03:00:00,1,1,1,1.03,0.78,6.16
2690,2013-02-02 04:00:00,1,1,1,0.11,0.77,6.52
2691,2013-02-02 05:00:00,1,1,1,-0.26,0.77,5.79
2692,2013-02-02 06:00:00,1,1,1,-1.06,0.8,5.93
2693,2013-02-02 07:00:00,2,1,1,-1.43,0.8,5.57
2694,2013-02-02 08:00:00,2,1,1,-1.67,0.8,5.78
2695,2013-02-02 09:00:00,2,1,1,-1.71,0.79,5.72
2696,2013-02-02 10:00:00,2,1,1,-1.11,0.75,6.11
2697,2013-02-02 11:00:00,2,1,1,0.04,0.69,6.37
2698,2013-02-02 12:00:00,2,1,1,0.84,0.64,6.43
2699,2013-02-02 13:00:00,2,1,1,0.86,0.62,6.48
2700,2013-02-02 14:00:00,2,1,1,1.03,0.62,6.13
2701,2013-02-02 15:00:00,2,1,1,0.98,0.61,6.11
2702,2013-02-02 16:00:00,3,1,1,1.33,0.61,5.25
2703,2013-02-02 17:00:00,3,1,1,1.4,0.59,4.7
2704,2013-02-02 18:00:00,3,1,1,0.96,0.6,4.3
2705,2013-02-02 19:00:00,3,1,1,0.25,0.62,3.42
2706,2013-02-02 20:00:00,3,1,1,0.29,0.63,3.05
2707,2013-02-02 21:00:00,3,1,1,-0.3,0.67,2.82
2708,2013-02-02 22:00:00,2,1,1,-0.83,0.69,2.74
2709,2013-02-02 23:00:00,2,1,1,-0.99,0.7,2.23
2710,2013-02-03 00:00:00,1,1,1,-2.39,0.73,2.69
2711,2013-02-03 01:00:00,1,1,1,-2.75,0.76,2.44
2712,2013-02-03 02:00:00,1,1,1,-2.51,0.77,2.15
2713,2013-02-03 03:00:00,1,1,1,-2.73,0.79,2.43
2714,2013-02-03 04:00:00,1,1,1,-2.93,0.81,2.91
2715,2013-02-03 05:00:00,1,1,1,-2.3,0.78,2.89
2716,2013-02-03 06:00:00,1,1,1,-2.64,0.78,3.59
2717,2013-02-03 07:00:00,2,1,1,-2.1,0.78,4.56
2718,2013-02-03 08:00:00,2,1,1,-1.69,0.76,5.16
2719,2013-02-03 09:00:00,2,1,1,-1.18,0.76,5.71
2720,2013-02-03 10:00:00,2,1,1,-0.12,0.77,6.46
2721,2013-02-03 11:00:00,2,1,1,0.96,0.79,7.3
2722,2013-02-03 12:00:00,2,1,1,2.67,0.8,6.41
2723,2013-02-03 13:00:00,2,1,1,3.41,0.83,6.26
2724,2013-02-03 14:00:00,2,1,1,4.28,0.86,5.78
2725,2013-02-03 15:00:00,2,1,1,5.29,0.87,4.66
2726,2013-02-03 16:00:00,3,1,1,5.52,0.87,4.47
2727,2013-02-03 17:00:00,3,1,1,6.11,0.89,3.69
2728,2013-02-03 18:00:00,3,1,1,6.17,0.89,3.61
2729,2013-02-03 19:00:00,3,1,1,6.61,0.89,3.8
2730,2013-02-03 20:00:00,3,1,1,6.46,0.92,4.09
2731,2013-02-03 21:00:00,3,1,1,6.3,0.92,4.4
2732,2013-02-03 22:00:00,2,1,1,6.66,0.87,4.57
2733,2013-02-03 23:00:00,2,1,1,6.04,0.89,5.01
2734,2013-02-04 00:00:00,1,0,1,6.41,0.89,5.29
2735,2013-02-04 01:00:00,1,0,1,6.31,0.89,5.61
2736,2013-02-04 02:00:00,1,0,1,6.07,0.86,6.1
2737,2013-02-04 03:00:00,1,0,1,5.13,0.88,6.36
2738,2013-02-04 04:00:00,1,0,1,6.11,0.86,7.16
2739,2013-02-04 05:00:00,1,0,1,10.2,0.84,7.52
2740,2013-02-04 06:00:00,1,0,1,6.91,0.88,6.37
2741,2013-02-04 07:00:00,2,0,1,6.8,0.86,6.63
2742,2013-02-04 08:00:00,2,0,1,10.16,0.83,6.71
2743,2013-02-04 09:00:00,2,0,1,6.97,0.69,6.8
2744,2013-02-04 10:00:00,2,0,1,5.75,0.57,7.53
2745,2013-02-04 11:00:00,2,0,1,10.08,0.52,7.39
2746,2013-02-04 12:00:00,2,0,1,10.08,0.55,8.18
2747,2013-02-04 13:00:00,2,0,1,10.09,0.52,8.46
2748,2013-02-04 14:00:00,2,0,1,6.16,0.55,8.32
2749,2013-02-04 15:00:00,2,0,1,6.39,0.53,7.61
2750,2013-02-04 16:00:00,3,0,1,5.79,0.54,8.39
2751,2013-02-04 17:00:00,3,0,1,4.93,0.61,7.36
2752,2013-02-04 18:00:00,3,0,1,4.34,0.64,6.71
2753,2013-02-04 19:00:00,3,0,1,3.51,0.69,7.13
2754,2013-02-04 20:00:00,3,0,1,2.99,0.71,7.28
2755,2013-02-04 21:00:00,3,0,1,2.51,0.72,7.09
2756,2013-02-04 22:00:00,2,0,1,2.47,0.73,6.98
2757,2013-02-04 23:00:00,2,0,1,2.41,0.75,7.03
2758,2013-02-05 00:00:00,1,0,1,2.38,0.78,6.99
2759,2013-02-05 01:00:00,1,0,1,1.71,0.77,8.2
2760,2013-02-05 02:00:00,1,0,1,-0.91,0.88,8.43
2761,2013-02-05 03:00:00,1,0,1,-0.63,0.87,6.94
2762,2013-02-05 04:00:00,1,0,1,-1.13,0.84,6.69
2763,2013-02-05 05:00:00,1,0,1,-1.86,0.8,6.96
2764,2013-02-05 06:00:00,1,0,1,-2.38,0.77,6.59
2765,2013-02-05 07:00:00,2,0,1,-2.59,0.73,6.71
2766,2013-02-05 08:00:00,2,0,1,-2.91,0.74,6.47
2767,2013-02-05 09:00:00,2,0,1,-1.85,0.71,6.7
2768,2013-02-05 10:00:00,2,0,1,-1.51,0.7,7.94
2769,2013-02-05 11:00:00,2,0,1,-0.39,0.63,8.27
2770,2013-02-05 12:00:00,2,0,1,-0.06,0.6,8.08
2771,2013-02-05 13:00:00,2,0,1,0.36,0.54,8.47
2772,2013-02-05 14:00:00,2,0,1,0.64,0.54,7.97
2773,2013-02-05 15:00:00,2,0,1,0.57,0.53,7.84
2774,2013-02-05 16:00:00,3,0,1,0.59,0.56,7.3
2775,2013-02-05 17:00:00,3,0,1,0.18,0.59,7.71
2776,2013-02-05 18:00:00,3,0,1,-0.64,0.68,7.47
2777,2013-02-05 19:00:00,3,0,1,-0.57,0.81,7.16
2778,2013-02-05 20:00:00,3,0,1,0.6,0.82,7.3
2779,2013-02-05 21:00:00,3,0,1,1.46,0.8,6.74
2780,2013-02-05 22:00:00,2,0,1,0.87,0.85,7.47
2781,2013-02-05 23:00:00,2,0,1,1.03,0.87,7.07
2782,2013-02-06 00:00:00,1,0,1,1.99,0.85,6.08
2783,2013-02-06 01:00:00,1,0,1,2.17,0.85,5.44
2784,2013-02-06 02:00:00,1,0,1,2.56,0.83,5.51
2785,2013-02-06 03:00:00,1,0,1,1.19,0.88,4.99
2786,2013-02-06 04:00:00,1,0,1,1.43,0.86,5.35
2787,2013-02-06 05:00:00,1,0,1,1.33,0.83,5.55
2788,2013-02-06 06:00:00,1,0,1,1.0,0.82,5.53
2789,2013-02-06 07:00:00,2,0,1,-0.3,0.76,6.0
2790,2013-02-06 08:00:00,2,0,1,-0.77,0.77,5.41
2791,2013-02-06 09:00:00,2,0,1,-0.36,0.8,4.84
2792,2013-02-06 10:00:00,2,0,1,0.56,0.75,5.73
2793,2013-02-06 11:00:00,2,0,1,0.46,0.79,6.16
2794,2013-02-06 12:00:00,2,0,1,0.24,0.73,7.33
2795,2013-02-06 13:00:00,2,0,1,1.0,0.7,8.13
2796,2013-02-06 14:00:00,2,0,1,0.92,0.66,7.81
2797,2013-02-06 15:00:00,2,0,1,0.04,0.71,7.47
2798,2013-02-06 16:00:00,3,0,1,0.69,0.64,8.05
2799,2013-02-06 17:00:00,3,0,1,-0.66,0.72,7.22
2800,2013-02-06 18:00:00,3,0,1,-0.56,0.68,8.09
2801,2013-02-06 19:00:00,3,0,1,-0.74,0.69,7.13
2802,2013-02-06 20:00:00,3,0,1,-0.76,0.66,6.77
2803,2013-02-06 21:00:00,3,0,1,-1.16,0.66,6.2
2804,2013-02-06 22:00:00,2,0,1,-0.88,0.65,5.27
2805,2013-02-06 23:00:00,2,0,1,-1.46,0.66,5.22
2806,2013-02-07 00:00:00,1,0,1,-2.11,0.66,5.42
2807,2013-02-07 01:00:00,1,0,1,-1.87,0.67,4.73
2808,2013-02-07 02:00:00,1,0,1,-1.94,0.67,4.73
2809,2013-02-07 03:00:00,1,0,1,-2.44,0.69,4.81
2810,2013-02-07 04:00:00,1,0,1,-2.64,0.7,4.26
2811,2013-02-07 05:00:00,1,0,1,-1.65,0.65,4.1
2812,2013-02-07 06:00:00,1,0,1,-1.45,0.65,3.67
2813,2013-02-07 07:00:00,2,0,1,-2.08,0.68,3.74
2814,2013-02-07 08:00:00,2,0,1,-2.68,0.72,3.88
2815,2013-02-07 09:00:00,2,0,1,-1.27,0.67,3.82
2816,2013-02-07 10:00:00,2,0,1,0.01,0.65,4.0
2817,2013-02-07 11:00:00,2,0,1,1.44,0.6,4.33
